file,expected_class,predicted_class,predicted_confidence,expected_class_confidence,flag
external/inaturalist/nidi-mapila/366115785_668492793.jpg,nidi-mapila,kunakatuwa,0.1729,0.0175,mismatch
external/inaturalist/nidi-mapila/366115785_672278387.jpg,nidi-mapila,nidi-mapila,0.2117,0.2117,
external/inaturalist/nidi-mapila/369718741_675364307.jpg,nidi-mapila,panduru-mapila,0.5241,0.0254,mismatch
external/inaturalist/nidi-mapila/369718741_675364327.jpg,nidi-mapila,kaha-mapila,0.3196,0.1104,mismatch
external/inaturalist/nidi-mapila/369718741_675364338.jpg,nidi-mapila,panduru-mapila,0.3499,0.0305,mismatch
external/inaturalist/nidi-mapila/374644309_684799410.jpg,nidi-mapila,nidi-mapila,0.4036,0.4036,
external/inaturalist/nidi-mapila/380043485_695240508.jpg,nidi-mapila,rana-mapila,0.5376,0.0533,mismatch
external/inaturalist/pala-polanga/350778561_640066302.jpg,pala-polanga,kaha-mapila,0.2981,0.0857,mismatch
external/inaturalist/pala-polanga/351645339_641719469.jpg,pala-polanga,pala-polanga,0.9161,0.9161,
external/inaturalist/pala-polanga/351645339_641719521.jpg,pala-polanga,pala-polanga,0.8970,0.8970,
external/inaturalist/pala-polanga/351645339_641719550.jpg,pala-polanga,pala-polanga,0.9118,0.9118,
external/inaturalist/pala-polanga/351645348_641721851.jpg,pala-polanga,pala-polanga,0.3244,0.3244,
external/inaturalist/pala-polanga/351645348_641721852.jpg,pala-polanga,pala-polanga,0.2447,0.2447,
external/inaturalist/pala-polanga/352906035_643987308.jpg,pala-polanga,pala-polanga,0.4291,0.4291,
external/inaturalist/pala-polanga/353384390_644807244.jpg,pala-polanga,palabariya,0.4580,0.0438,mismatch
external/inaturalist/pala-polanga/353384390_644807266.jpg,pala-polanga,palabariya,0.1029,0.0148,mismatch
external/inaturalist/pala-polanga/353384390_644807271.jpg,pala-polanga,palabariya,0.2476,0.0183,mismatch
external/inaturalist/pala-polanga/353384390_644807276.jpg,pala-polanga,palabariya,0.5257,0.0485,mismatch
external/inaturalist/pala-polanga/353384390_644807287.jpg,pala-polanga,palabariya,0.6333,0.0302,mismatch
external/inaturalist/pala-polanga/353384390_644807288.jpg,pala-polanga,palabariya,0.4992,0.0514,mismatch
external/inaturalist/pala-polanga/353384390_644807299.jpg,pala-polanga,lanka-diyabariya,0.0916,0.0354,mismatch
external/inaturalist/pala-polanga/353384390_644807319.jpg,pala-polanga,garandiya,0.2005,0.0127,mismatch
external/inaturalist/pala-polanga/353391611_644818071.jpg,pala-polanga,thuru-haldanda,0.2064,0.0500,mismatch
external/inaturalist/pala-polanga/353563728_645089678.jpg,pala-polanga,panduru-mapila,0.0986,0.0224,mismatch
external/inaturalist/pala-polanga/354229441_646245219.jpg,pala-polanga,thuru-haldanda,0.2091,0.0446,mismatch
external/inaturalist/pala-polanga/354420311_646551422.jpg,pala-polanga,pala-polanga,0.8558,0.8558,
external/inaturalist/pala-polanga/354428276_646553920.jpg,pala-polanga,pala-polanga,0.7548,0.7548,
external/inaturalist/pala-polanga/355235612_647920341.jpg,pala-polanga,thuru-haldanda,0.1171,0.0438,mismatch
external/inaturalist/pala-polanga/355235612_647920436.jpg,pala-polanga,panduru-haldanda,0.2378,0.0184,mismatch
external/inaturalist/pala-polanga/355235612_647920555.jpg,pala-polanga,panduru-haldanda,0.2089,0.0244,mismatch
external/inaturalist/pala-polanga/355235612_647920654.jpg,pala-polanga,thuru-haldanda,0.1528,0.0426,mismatch
external/inaturalist/pala-polanga/355928132_649077649.jpg,pala-polanga,kunakatuwa,0.3616,0.0505,mismatch
external/inaturalist/pala-polanga/356113432_649403610.jpg,pala-polanga,pala-polanga,0.2295,0.2295,
external/inaturalist/pala-polanga/356508894_650129056.jpg,pala-polanga,pala-polanga,0.3880,0.3880,
external/inaturalist/pala-polanga/356508894_650129065.jpg,pala-polanga,garandiya,0.3054,0.1300,mismatch
external/inaturalist/pala-polanga/356508894_650129066.jpg,pala-polanga,pala-polanga,0.2349,0.2349,
external/inaturalist/pala-polanga/357169410_651400740.jpg,pala-polanga,pala-polanga,0.1709,0.1709,
external/inaturalist/pala-polanga/357436289_651938422.jpg,pala-polanga,pala-polanga,0.3529,0.3529,
external/inaturalist/pala-polanga/357619512_652278793.jpg,pala-polanga,pala-polanga,0.7201,0.7201,
external/inaturalist/pala-polanga/357619512_652278820.jpg,pala-polanga,pala-polanga,0.1603,0.1603,
external/inaturalist/pala-polanga/357619512_652278867.jpg,pala-polanga,pala-polanga,0.6937,0.6937,
external/inaturalist/pala-polanga/357619512_652278875.jpg,pala-polanga,pala-polanga,0.6800,0.6800,
external/inaturalist/pala-polanga/357619512_652278890.jpg,pala-polanga,pala-polanga,0.5903,0.5903,
external/inaturalist/pala-polanga/357619512_652278973.jpg,pala-polanga,pala-polanga,0.7860,0.7860,
external/inaturalist/pala-polanga/358386194_653775756.jpg,pala-polanga,pala-polanga,0.2546,0.2546,
external/inaturalist/pala-polanga/359232995_655404872.jpg,pala-polanga,pala-polanga,0.2394,0.2394,
external/inaturalist/pala-polanga/359733656_656375111.jpg,pala-polanga,pala-polanga,0.6729,0.6729,
external/inaturalist/pala-polanga/359744390_656396208.jpg,pala-polanga,nidi-mapila,0.2453,0.1460,mismatch
external/inaturalist/pala-polanga/359790536_656479650.jpg,pala-polanga,kaha-mapila,0.2809,0.1648,mismatch
external/inaturalist/pala-polanga/359791798_656482401.jpg,pala-polanga,lanka-diyabariya,0.1221,0.0237,mismatch
external/inaturalist/pala-polanga/360185095_657223995.jpg,pala-polanga,pala-polanga,0.1457,0.1457,low_confidence
external/inaturalist/pala-polanga/360185131_657227807.jpg,pala-polanga,pala-polanga,0.3128,0.3128,
external/inaturalist/pala-polanga/360445754_657715309.jpg,pala-polanga,panduru-haldanda,0.1081,0.0302,mismatch
external/inaturalist/pala-polanga/362543313_661708269.jpg,pala-polanga,thuru-haldanda,0.1763,0.1519,mismatch
external/inaturalist/pala-polanga/363065895_662709727.jpg,pala-polanga,nidi-mapila,0.2362,0.0490,mismatch
external/inaturalist/pala-polanga/363595845_663720927.jpg,pala-polanga,pala-polanga,0.5992,0.5992,
external/inaturalist/pala-polanga/363595845_663720929.jpg,pala-polanga,pala-polanga,0.6802,0.6802,
external/inaturalist/pala-polanga/364253797_664946039.jpg,pala-polanga,pala-polanga,0.5757,0.5757,
external/inaturalist/pala-polanga/364615746_665639577.jpg,pala-polanga,pala-polanga,0.4818,0.4818,
external/inaturalist/pala-polanga/364615746_665639578.jpg,pala-polanga,pala-polanga,0.4167,0.4167,
external/inaturalist/pala-polanga/365045328_666450369.jpg,pala-polanga,pala-polanga,0.9867,0.9867,
external/inaturalist/pala-polanga/365265704_666871162.jpg,pala-polanga,pala-polanga,0.4282,0.4282,
external/inaturalist/pala-polanga/365265704_666871202.jpg,pala-polanga,pala-polanga,0.4014,0.4014,
external/inaturalist/pala-polanga/365742241_667778629.jpg,pala-polanga,pala-polanga,0.3489,0.3489,
external/inaturalist/pala-polanga/368296539_672667242.jpg,pala-polanga,garandiya,0.2064,0.0674,mismatch
external/inaturalist/pala-polanga/369683627_675298590.jpg,pala-polanga,pala-polanga,0.7026,0.7026,
external/inaturalist/pala-polanga/371491092_678748194.jpg,pala-polanga,pala-polanga,0.2055,0.2055,
external/inaturalist/pala-polanga/371491092_678748237.jpg,pala-polanga,pala-polanga,0.2936,0.2936,
external/inaturalist/pala-polanga/371491092_678748258.jpg,pala-polanga,pala-polanga,0.3316,0.3316,
external/inaturalist/pala-polanga/371605078_678964700.jpg,pala-polanga,alu-randanakaya,0.1397,0.0387,mismatch
external/inaturalist/pala-polanga/376244108_687899266.jpg,pala-polanga,pala-polanga,0.1485,0.1485,low_confidence
external/inaturalist/pala-polanga/376244108_687901142.jpg,pala-polanga,pala-polanga,0.2984,0.2984,
external/inaturalist/pala-polanga/376468135_688345317.jpg,pala-polanga,pala-polanga,0.2583,0.2583,
external/inaturalist/pala-polanga/380341007_695817535.jpg,pala-polanga,pala-polanga,0.2742,0.2742,
external/inaturalist/pala-polanga/380579529_696277562.jpg,pala-polanga,pala-polanga,0.3559,0.3559,
external/inaturalist/pala-polanga/380579531_696277558.jpg,pala-polanga,pala-polanga,0.3301,0.3301,
external/inaturalist/pala-polanga/380579534_696277599.jpg,pala-polanga,pala-polanga,0.3414,0.3414,
external/inaturalist/pala-polanga/380579550_696277797.jpg,pala-polanga,dathi-gomaraya,0.2383,0.1392,mismatch
external/inaturalist/pala-polanga/382033808_699093977.jpg,pala-polanga,pala-polanga,0.4990,0.4990,
external/inaturalist/pala-polanga/382190046_699398515.jpg,pala-polanga,palabariya,0.2341,0.2250,mismatch
external/inaturalist/pala-polanga/382190046_699398534.jpg,pala-polanga,kandukara-mukalan-thelissa,0.5359,0.0129,mismatch
external/inaturalist/pala-polanga/382433659_699861971.jpg,pala-polanga,pala-polanga,0.6095,0.6095,
external/inaturalist/pala-polanga/382434321_699863036.jpg,pala-polanga,nidi-mapila,0.1484,0.1269,mismatch
external/inaturalist/pala-polanga/382742611_700441619.jpg,pala-polanga,pala-polanga,0.5631,0.5631,
external/inaturalist/pala-polanga/387365500_709324737.jpg,pala-polanga,pala-polanga,0.2463,0.2463,
external/inaturalist/pala-polanga/388436722_711417408.jpg,pala-polanga,nidi-mapila,0.1963,0.0102,mismatch
external/inaturalist/pala-polanga/388437861_711420088.jpg,pala-polanga,pala-polanga,0.4773,0.4773,
external/inaturalist/panduru-mapila/187996757_328905154.jpg,panduru-mapila,kunakatuwa,0.4930,0.0024,mismatch
external/inaturalist/panduru-mapila/193972064_340840390.jpg,panduru-mapila,pimbura,0.2798,0.0020,mismatch
external/inaturalist/panduru-mapila/195647023_344248766.jpg,panduru-mapila,kandukara-mukalan-thelissa,0.1645,0.0598,mismatch
external/inaturalist/panduru-mapila/195647023_344248775.jpg,panduru-mapila,kata-kaluwa,0.3375,0.0071,mismatch
external/inaturalist/panduru-mapila/19894392_30680773.jpg,panduru-mapila,rana-mapila,0.1907,0.0155,mismatch
external/inaturalist/panduru-mapila/198959370_350774808.jpg,panduru-mapila,depath-kaluwa,0.1013,0.0312,mismatch
external/inaturalist/panduru-mapila/224549395_398002771.jpg,panduru-mapila,le-mapila,0.1235,0.0149,mismatch
external/inaturalist/panduru-mapila/239652915_426856965.jpg,panduru-mapila,mal-randanakaya,0.0888,0.0340,mismatch
external/inaturalist/panduru-mapila/247786959_442620752.jpg,panduru-mapila,rana-mapila,0.1594,0.0121,mismatch
external/inaturalist/panduru-mapila/258131840_463080495.jpg,panduru-mapila,panduru-haldanda,0.3779,0.0224,mismatch
external/inaturalist/panduru-mapila/258131840_463080508.jpg,panduru-mapila,panduru-mapila,0.1982,0.1982,
external/inaturalist/panduru-mapila/258131845_463080519.jpg,panduru-mapila,pimbura,0.1683,0.1200,mismatch
external/inaturalist/panduru-mapila/263171121_472735674.jpg,panduru-mapila,panduru-mapila,0.1631,0.1631,
external/inaturalist/panduru-mapila/263171121_472735708.jpg,panduru-mapila,pala-polanga,0.1269,0.0300,mismatch
external/inaturalist/panduru-mapila/263171121_472735736.jpg,panduru-mapila,nidi-mapila,0.2936,0.1064,mismatch
external/inaturalist/panduru-mapila/290052674_521733164.jpg,panduru-mapila,panduru-mapila,0.8433,0.8433,
external/inaturalist/panduru-mapila/290347384_522308432.jpg,panduru-mapila,rana-mapila,0.1489,0.1438,mismatch
external/inaturalist/panduru-mapila/290615341_522817776.jpg,panduru-mapila,nidi-mapila,0.3732,0.1158,mismatch
external/inaturalist/panduru-mapila/301815179_543895244.jpg,panduru-mapila,panduru-haldanda,0.2793,0.0195,mismatch
external/inaturalist/panduru-mapila/305198621_550252458.jpg,panduru-mapila,panduru-mapila,0.1963,0.1963,
external/inaturalist/panduru-mapila/307338319_554332526.jpg,panduru-mapila,kandukara-mukalan-thelissa,0.1211,0.0195,mismatch
external/inaturalist/panduru-mapila/31106165_48652133.jpg,panduru-mapila,pimbura,0.2420,0.0088,mismatch
external/inaturalist/panduru-mapila/31106165_48652139.jpg,panduru-mapila,thuru-haldanda,0.1156,0.0178,mismatch
external/inaturalist/panduru-mapila/31106165_48652146.jpg,panduru-mapila,nidi-mapila,0.1209,0.0189,mismatch
external/inaturalist/panduru-mapila/31106165_48652148.jpg,panduru-mapila,pimbura,0.1838,0.0083,mismatch
external/inaturalist/panduru-mapila/31106165_48652155.jpg,panduru-mapila,gata-randanakaya,0.1431,0.0037,mismatch
external/inaturalist/panduru-mapila/31106165_48652158.jpg,panduru-mapila,pimbura,0.1648,0.0181,mismatch
external/inaturalist/panduru-mapila/311866357_563009697.jpg,panduru-mapila,panduru-mapila,0.1304,0.1304,low_confidence
external/inaturalist/panduru-mapila/311866357_563009712.jpg,panduru-mapila,naga-mapila,0.2208,0.0748,mismatch
external/inaturalist/panduru-mapila/325664704_589665245.jpg,panduru-mapila,panduru-mapila,0.1900,0.1900,
external/inaturalist/panduru-mapila/325664704_589665314.jpg,panduru-mapila,panduru-mapila,0.1556,0.1556,
external/inaturalist/panduru-mapila/325664707_589665269.jpg,panduru-mapila,nidi-mapila,0.6222,0.0731,mismatch
external/inaturalist/panduru-mapila/32877270_51599923.jpg,panduru-mapila,panduru-mapila,0.1570,0.1570,
external/inaturalist/panduru-mapila/32878169_51601008.jpg,panduru-mapila,kandukara-mukalan-thelissa,0.3220,0.0569,mismatch
external/inaturalist/panduru-mapila/333582938_605648822.jpg,panduru-mapila,nidi-mapila,0.1352,0.0845,mismatch
external/inaturalist/panduru-mapila/336106710_612109842.jpg,panduru-mapila,panduru-mapila,0.6911,0.6911,
external/inaturalist/panduru-mapila/336240142_610978988.jpg,panduru-mapila,panduru-haldanda,0.1921,0.0120,mismatch
external/inaturalist/panduru-mapila/340016321_618664019.jpg,panduru-mapila,nidi-mapila,0.1567,0.0132,mismatch
external/inaturalist/panduru-mapila/340016321_618664029.jpg,panduru-mapila,panduru-haldanda,0.1317,0.0743,mismatch
external/inaturalist/panduru-mapila/34635900_54531439.jpg,panduru-mapila,kaha-mapila,0.1619,0.0157,mismatch
external/inaturalist/panduru-mapila/348067285_634740029.jpg,panduru-mapila,rana-mapila,0.1865,0.0915,mismatch
external/inaturalist/panduru-mapila/350695372_639609287.jpg,panduru-mapila,kandukara-mukalan-thelissa,0.2429,0.1248,mismatch
external/inaturalist/panduru-mapila/350695372_639905672.jpg,panduru-mapila,kuda-madilla,0.0695,0.0663,mismatch
external/inaturalist/panduru-mapila/39404873_62513259.jpg,panduru-mapila,depath-naya,0.2071,0.0053,mismatch
external/inaturalist/pimbura/109438556_184450913.jpg,pimbura,lanka-diyabariya,0.1222,0.0758,mismatch
external/inaturalist/pimbura/128645028_218530588.jpg,pimbura,mal-sara,0.2374,0.0493,mismatch
external/inaturalist/pimbura/128647654_218535344.jpg,pimbura,kana-ulla,0.2261,0.0073,mismatch
external/inaturalist/pimbura/128647654_218535388.jpg,pimbura,arani-dathkatiya,0.1506,0.0240,mismatch
external/inaturalist/pimbura/128647654_218535443.jpg,pimbura,vayiri-dathkatiya,0.0937,0.0275,mismatch
external/inaturalist/pimbura/132156473_225012183.jpg,pimbura,vayiri-dathkatiya,0.1791,0.0595,mismatch
external/inaturalist/pimbura/147247660_253340721.jpg,pimbura,pimbura,0.2454,0.2454,
external/inaturalist/pimbura/149368413_257372199.jpg,pimbura,pimbura,0.1330,0.1330,low_confidence
external/inaturalist/pimbura/149368413_257372223.jpg,pimbura,pimbura,0.1339,0.1339,low_confidence
external/inaturalist/pimbura/149368413_257372243.jpg,pimbura,thith-polanga,0.3058,0.2154,mismatch
external/inaturalist/pimbura/149813132_258211102.jpg,pimbura,kunakatuwa,0.8412,0.0034,mismatch
external/inaturalist/pimbura/151636603_261664165.jpg,pimbura,depath-naya,0.2896,0.0248,mismatch
external/inaturalist/pimbura/157268760_271927500.jpg,pimbura,mal-randanakaya,0.1412,0.0616,mismatch
external/inaturalist/pimbura/170219265_295220781.jpg,pimbura,pimbura,0.2978,0.2978,
external/inaturalist/pimbura/180620061_314659766.jpg,pimbura,palabariya,0.1779,0.0265,mismatch
external/inaturalist/pimbura/180620061_314659839.jpg,pimbura,lanka-diyabariya,0.2334,0.0142,mismatch
external/inaturalist/pimbura/180620061_314659888.jpg,pimbura,pala-polanga,0.2741,0.0087,mismatch
external/inaturalist/pimbura/195169979_343278159.jpg,pimbura,nidi-mapila,0.4109,0.2009,mismatch
external/inaturalist/pimbura/201362508_355444744.jpg,pimbura,pimbura,0.2721,0.2721,
external/inaturalist/pimbura/202460973_357571894.jpg,pimbura,garandiya,0.1118,0.0048,mismatch
external/inaturalist/pimbura/202460973_357571954.jpg,pimbura,gata-randanakaya,0.2703,0.0084,mismatch
external/inaturalist/pimbura/220286479_389997763.jpg,pimbura,kunakatuwa,0.1159,0.0113,mismatch
external/inaturalist/pimbura/222896236_394879480.jpg,pimbura,nidi-mapila,0.1940,0.1382,mismatch
external/inaturalist/pimbura/222896236_394879482.jpg,pimbura,mal-sara,0.1980,0.0362,mismatch
external/inaturalist/pimbura/22309312_34551171.jpg,pimbura,thith-polanga,0.1901,0.0247,mismatch
external/inaturalist/pimbura/240975636_429404885.jpg,pimbura,pimbura,0.5712,0.5712,
external/inaturalist/pimbura/240975636_429404920.jpg,pimbura,pimbura,0.8198,0.8198,
external/inaturalist/pimbura/244563169_436257014.jpg,pimbura,arani-dathkatiya,0.3480,0.0282,mismatch
external/inaturalist/pimbura/246759574_440585357.jpg,pimbura,mal-sara,0.1724,0.0736,mismatch
external/inaturalist/pimbura/246759574_440585380.jpg,pimbura,aharakukka,0.1599,0.0263,mismatch
external/inaturalist/pimbura/248508751_444044331.jpg,pimbura,thith-polanga,0.2256,0.1800,mismatch
external/inaturalist/pimbura/250541649_448110108.jpg,pimbura,mal-sara,0.1477,0.0196,mismatch
external/inaturalist/pimbura/250541649_448110125.jpg,pimbura,dathi-gomaraya,0.1118,0.0454,mismatch
external/inaturalist/pimbura/250541649_448110159.jpg,pimbura,kunakatuwa,0.1452,0.0657,mismatch
external/inaturalist/pimbura/254866593_456612732.jpg,pimbura,kunakatuwa,0.1909,0.0991,mismatch
external/inaturalist/pimbura/258372670_463546150.jpg,pimbura,pimbura,0.2696,0.2696,
external/inaturalist/pimbura/258372670_463546168.jpg,pimbura,pimbura,0.1623,0.1623,
external/inaturalist/pimbura/265806036_477509859.jpg,pimbura,garandiya,0.1375,0.0383,mismatch
external/inaturalist/pimbura/268395266_482435207.jpg,pimbura,pimbura,0.8123,0.8123,
external/inaturalist/pimbura/316272006_571411394.jpg,pimbura,gata-randanakaya,0.2562,0.0043,mismatch
external/inaturalist/pimbura/326451675_591244770.jpg,pimbura,wali-polanga,0.1753,0.1259,mismatch
external/inaturalist/pimbura/327455287_593247731.jpg,pimbura,kandukara-mukalan-thelissa,0.1384,0.0158,mismatch
external/inaturalist/pimbura/32797474_51465007.jpg,pimbura,pimbura,0.9344,0.9344,
external/inaturalist/pimbura/328050354_594376364.jpg,pimbura,aharakukka,0.1538,0.0401,mismatch
external/inaturalist/pimbura/331932659_602271982.jpg,pimbura,pimbura,0.2777,0.2777,
external/inaturalist/pimbura/334083284_606617207.jpg,pimbura,depath-naya,0.3645,0.0296,mismatch
external/inaturalist/pimbura/334083284_606617217.jpg,pimbura,mal-sara,0.1753,0.0078,mismatch
external/inaturalist/pimbura/334083284_606617229.jpg,pimbura,depath-naya,0.3941,0.0436,mismatch
external/inaturalist/pimbura/334083284_606617724.jpg,pimbura,depath-naya,0.4166,0.0278,mismatch
external/inaturalist/pimbura/334083284_606618583.jpg,pimbura,depath-naya,0.5241,0.0272,mismatch
external/inaturalist/pimbura/334083284_606618677.jpg,pimbura,depath-naya,0.2505,0.0130,mismatch
external/inaturalist/pimbura/334083284_606621197.jpg,pimbura,gata-randanakaya,0.1262,0.0096,mismatch
external/inaturalist/pimbura/334083284_607385563.jpg,pimbura,mal-sara,0.1729,0.0073,mismatch
external/inaturalist/pimbura/334083284_607385573.jpg,pimbura,depath-naya,0.3153,0.0601,mismatch
external/inaturalist/pimbura/338175464_614931854.jpg,pimbura,pimbura,0.2155,0.2155,
external/inaturalist/pimbura/338175464_614931858.jpg,pimbura,pimbura,0.3469,0.3469,
external/inaturalist/pimbura/340040590_618713048.jpg,pimbura,kata-kaluwa,0.3893,0.3486,mismatch
external/inaturalist/pimbura/340040590_618713071.jpg,pimbura,aharakukka,0.1551,0.1249,mismatch
external/inaturalist/pimbura/340040590_618713087.jpg,pimbura,pimbura,0.4394,0.4394,
external/inaturalist/pimbura/340040590_618713109.jpg,pimbura,pimbura,0.9587,0.9587,
external/inaturalist/pimbura/342613808_623953747.jpg,pimbura,panduru-mapila,0.1606,0.0036,mismatch
external/inaturalist/pimbura/343313889_625352419.jpg,pimbura,thith-polanga,0.1111,0.0779,mismatch
external/inaturalist/pimbura/343576470_625888803.jpg,pimbura,nidi-mapila,0.3375,0.1118,mismatch
external/inaturalist/pimbura/343580949_625898760.jpg,pimbura,garandiya,0.1762,0.0871,mismatch
external/inaturalist/pimbura/348063093_634731868.jpg,pimbura,pimbura,0.3864,0.3864,
external/inaturalist/pimbura/348063093_634731875.jpg,pimbura,pimbura,0.7678,0.7678,
external/inaturalist/pimbura/350778753_640068324.jpg,pimbura,kata-kaluwa,0.5666,0.2204,mismatch
external/inaturalist/pimbura/356818096_650732167.jpg,pimbura,aharakukka,0.5002,0.0318,mismatch
external/inaturalist/pimbura/367011014_670204497.jpg,pimbura,kunakatuwa,0.3789,0.0245,mismatch
external/inaturalist/pimbura/372862131_681375969.jpg,pimbura,pimbura,0.4920,0.4920,
external/inaturalist/pimbura/382797961_700563177.jpg,pimbura,naga-mapila,0.1915,0.0069,mismatch
external/inaturalist/pimbura/39606680_62853003.jpg,pimbura,kabara-randanakaya,0.1688,0.0168,mismatch
external/inaturalist/pimbura/47736113_75722715.jpg,pimbura,aharakukka,0.0978,0.0407,mismatch
external/inaturalist/pimbura/47736113_75722746.jpg,pimbura,kunakatuwa,0.1433,0.0714,mismatch
external/inaturalist/pimbura/63752633_102371975.jpg,pimbura,mal-sara,0.2626,0.0309,mismatch
external/inaturalist/pimbura/72156432_117598117.jpg,pimbura,panduru-haldanda,0.1780,0.0230,mismatch
external/inaturalist/pimbura/79902352_130913199.jpg,pimbura,nidi-mapila,0.2493,0.0038,mismatch
external/inaturalist/pimbura/91226024_150863875.jpg,pimbura,kata-kaluwa,0.5154,0.0942,mismatch
external/inaturalist/pimbura/91226024_150864262.jpg,pimbura,pimbura,0.6947,0.6947,
external/inaturalist/pimbura/91226024_150864278.jpg,pimbura,pimbura,0.9426,0.9426,
external/inaturalist/thel-karawala/147246573_253339408.jpg,thel-karawala,daara-randanakaya,0.1567,0.1338,mismatch
external/inaturalist/thel-karawala/198273055_349425822.jpg,thel-karawala,kana-ulla,0.1071,0.0454,mismatch
external/inaturalist/thel-karawala/200797358_354336251.jpg,thel-karawala,gata-randanakaya,0.2625,0.0203,mismatch
external/inaturalist/thel-karawala/240974171_429402421.jpg,thel-karawala,thel-karawala,0.1123,0.1123,low_confidence
external/inaturalist/thel-karawala/240974171_429402471.jpg,thel-karawala,alu-randanakaya,0.5212,0.0746,mismatch
external/inaturalist/thel-karawala/240974171_429402512.jpg,thel-karawala,thel-karawala,0.1241,0.1241,low_confidence
external/inaturalist/thel-karawala/249501688_446019046.jpg,thel-karawala,thel-karawala,0.4764,0.4764,
external/inaturalist/thel-karawala/250570498_448164930.jpg,thel-karawala,arani-dathkatiya,0.1638,0.0046,mismatch
external/inaturalist/thel-karawala/250570498_448164982.jpg,thel-karawala,arani-dathkatiya,0.1542,0.0812,mismatch
external/inaturalist/thel-karawala/250570498_448165157.jpg,thel-karawala,arani-dathkatiya,0.4086,0.0306,mismatch
external/inaturalist/thel-karawala/250570498_448165249.jpg,thel-karawala,mal-randanakaya,0.5250,0.0037,mismatch
external/inaturalist/thel-karawala/260335869_467504614.jpg,thel-karawala,pimbura,0.2387,0.0154,mismatch
external/inaturalist/thel-karawala/260335869_467504636.jpg,thel-karawala,gata-randanakaya,0.2115,0.0059,mismatch
external/inaturalist/thel-karawala/36398210_57531842.jpg,thel-karawala,kana-ulla,0.1932,0.1503,mismatch
external/inaturalist/thel-karawala/36889239_58388192.jpg,thel-karawala,thel-karawala,0.2872,0.2872,
external/inaturalist/thel-karawala/371269959_678298276.jpg,thel-karawala,rana-mapila,0.1228,0.1124,mismatch
external/inaturalist/thel-karawala/43554071_69102395.jpg,thel-karawala,kabara-randanakaya,0.2435,0.0159,mismatch
external/inaturalist/thel-karawala/54348609_86475309.jpg,thel-karawala,thel-karawala,0.3587,0.3587,
external/inaturalist/thith-polanga/104948180_175971051.jpg,thith-polanga,nidi-mapila,0.5890,0.0354,mismatch
external/inaturalist/thith-polanga/104948180_175971446.jpg,thith-polanga,arani-dathkatiya,0.2313,0.0645,mismatch
external/inaturalist/thith-polanga/109449134_184469689.jpg,thith-polanga,thith-polanga,0.6620,0.6620,
external/inaturalist/thith-polanga/123092387_208489613.jpg,thith-polanga,nidi-mapila,0.2845,0.0129,mismatch
external/inaturalist/thith-polanga/132923966_226339257.jpg,thith-polanga,depath-naya,0.4066,0.0187,mismatch
external/inaturalist/thith-polanga/133764447_227896868.jpg,thith-polanga,pimbura,0.2644,0.0356,mismatch
external/inaturalist/thith-polanga/141757505_242924676.jpg,thith-polanga,kunakatuwa,0.1979,0.1575,mismatch
external/inaturalist/thith-polanga/141757505_242924688.jpg,thith-polanga,pimbura,0.2296,0.1222,mismatch
external/inaturalist/thith-polanga/141757505_242924703.jpg,thith-polanga,mal-sara,0.1484,0.0101,mismatch
external/inaturalist/thith-polanga/141757505_242924716.jpg,thith-polanga,vayiri-dathkatiya,0.1990,0.0375,mismatch
external/inaturalist/thith-polanga/141757505_242924731.jpg,thith-polanga,alu-randanakaya,0.3153,0.0030,mismatch
external/inaturalist/thith-polanga/141757505_242924743.jpg,thith-polanga,arani-dathkatiya,0.3963,0.0037,mismatch
external/inaturalist/thith-polanga/147248271_253341846.jpg,thith-polanga,aharakukka,0.6841,0.0091,mismatch
external/inaturalist/thith-polanga/154220453_266451067.jpg,thith-polanga,tikiri-diyabariya,0.1855,0.0081,mismatch
external/inaturalist/thith-polanga/170833444_296362067.jpg,thith-polanga,alu-randanakaya,0.2096,0.0580,mismatch
external/inaturalist/thith-polanga/172981198_300359284.jpg,thith-polanga,mal-randanakaya,0.2720,0.0944,mismatch
external/inaturalist/thith-polanga/180113584_313686277.jpg,thith-polanga,kunakatuwa,0.2799,0.0685,mismatch
external/inaturalist/thith-polanga/180113584_313689667.jpg,thith-polanga,kunakatuwa,0.3667,0.0109,mismatch
external/inaturalist/thith-polanga/184271240_321628170.jpg,thith-polanga,arani-dathkatiya,0.1516,0.0102,mismatch
external/inaturalist/thith-polanga/186418382_325777172.jpg,thith-polanga,thith-polanga,0.4008,0.4008,
external/inaturalist/thith-polanga/186418382_325778450.jpg,thith-polanga,thith-polanga,0.8245,0.8245,
external/inaturalist/thith-polanga/186418382_325917117.jpg,thith-polanga,thith-polanga,0.4772,0.4772,
external/inaturalist/thith-polanga/186418382_325918001.jpg,thith-polanga,thith-polanga,0.1981,0.1981,
external/inaturalist/thith-polanga/189211946_331394502.jpg,thith-polanga,gata-randanakaya,0.3067,0.0629,mismatch
external/inaturalist/thith-polanga/193503291_339927423.jpg,thith-polanga,pimbura,0.2477,0.1085,mismatch
external/inaturalist/thith-polanga/193503291_339927940.jpg,thith-polanga,pimbura,0.4336,0.0431,mismatch
external/inaturalist/thith-polanga/195569177_344092685.jpg,thith-polanga,pimbura,0.3129,0.0221,mismatch
external/inaturalist/thith-polanga/198802875_350470225.jpg,thith-polanga,aharakukka,0.2675,0.0312,mismatch
